Date,Close,High,Low,Open,Volume
2000-01-03,21.776382446289062,21.776382446289062,21.776382446289062,21.776382446289062,0
2000-01-04,11.539949417114258,11.63310144025117,11.030033604836733,11.167342328013936,100969038
2000-01-05,11.539949417114258,11.819405486525,11.308885598950937,11.402036618640516,78951612
2000-01-06,11.539949417114258,11.819405486525,11.26049435115085,11.588340664914345,94351308
2000-01-07,11.074193000793457,11.402039394368318,10.981040954979482,11.16734504660743,63538583
2000-01-10,11.30888557434082,11.495188616761885,10.981038257843442,11.167342303711841,71348563
2000-01-11,11.216337203979492,12.005103975480274,11.216337203979494,12.005103975480274,113739712
2000-01-12,11.867794036865234,11.867794036865234,11.167340733984336,11.353644753665073,105636792
2000-01-13,11.867794036865234,12.284558769964056,11.77464303047206,12.054099059993165,180292164
2000-01-14,11.402036666870117,12.098256528366418,11.402036666870117,12.005104504835478,75928603
2000-01-17,11.819406509399414,12.054101823784318,11.68149369899043,11.774645730188901,63291557
2000-01-18,11.774642944335938,11.960946962653786,11.681490935177012,11.91255572211508,36009878
2000-01-19,11.49519157409668,11.819408501549052,11.44680031395242,11.774647714794153,39957690
2000-01-20,11.58834171295166,11.633102492336604,11.353647401099575,11.633102492336604,26366721
2000-01-21,11.539949417114258,11.774644711188174,11.539949417114256,11.588340664914345,47431990
2000-01-24,11.402036666870117,11.774644760993874,11.402036666870117,11.774644760993874,31916914
2000-01-25,11.30888557434082,11.539949392001304,11.30888557434082,11.402036593827686,22894992
2000-01-26,11.35364818572998,11.539951258280597,11.260496147730922,11.308887403251697,47392321
2000-01-27,11.30888557434082,11.539949392001304,11.30888557434082,11.539949392001304,24439421
2000-01-28,11.446799278259277,11.633103355201017,11.308887460530915,11.308887460530915,47079264
2000-01-31,11.58834171295166,11.72625452389809,11.539950460775119,11.633102492336604,31397900
2000-02-01,11.446799278259277,11.726255393671886,11.402038495554283,11.681494610966892,84326933
2000-02-02,11.446799278259277,11.446799278259277,11.446799278259277,11.446799278259277,0
2000-02-03,11.446799278259277,11.446799278259277,11.446799278259277,11.446799278259277,0
2000-02-04,11.446799278259277,11.446799278259277,11.446799278259277,11.446799278259277,0
2000-02-07,11.446799278259277,11.446799278259277,11.446799278259277,11.446799278259277,0
2000-02-08,11.446799278259277,11.446799278259277,11.446799278259277,11.446799278259277,0
2000-02-09,11.539949417114258,12.054100780598917,11.539949417114256,11.726253463388085,304085414
2000-02-10,11.774642944335938,11.774642944335936,11.402034907700237,11.53994768547938,187384723
2000-02-11,12.564020156860352,12.564020156860352,11.912560888849056,11.912560888849056,344853284
2000-02-14,12.564020156860352,13.122326371863053,12.564020156860352,12.843476305543271,406964176
2000-02-15,13.264469146728516,13.308625843942488,12.56401578869824,12.79871006430287,241149462
2000-02-16,13.078170776367188,13.308630586609778,12.985018725996914,13.264473873660107,161401143
2000-02-17,12.936622619628906,13.264468906469856,12.936622619628908,12.936622619628908,125048123
2000-02-18,12.798714637756348,13.171322839601354,12.798714637756348,13.171322839601354,107253028
2000-02-21,11.912558555603027,12.332952854118167,11.912558555603027,12.332952854118167,87638759
2000-02-22,12.098258972167969,12.332954314642178,11.912559966342045,11.912559966342045,134753118
