Date,Close,High,Low,Open,Volume
2000-01-03,35.72669982910156,36.3588612737988,34.32828208780161,35.97573312549745,53228400
2000-01-04,34.51987075805664,35.89913307469375,34.40493223167021,34.8072170740227,54119000
2000-01-05,34.88383102416992,35.66924402361581,33.52372558610509,34.06010519548276,64059600
2000-01-06,33.71530532836914,34.90300358425487,33.21723831783641,34.385780150240116,54976600
2000-01-07,34.15590286254883,34.404936366313905,32.89157892035689,33.29386381105433,62013600
2000-01-10,34.404930114746094,34.84552777211756,34.13674023634607,34.7689020925747,44963600
2000-01-11,33.52373123168945,35.017931823730464,33.313010635375974,34.17504943847656,46743600
2000-01-12,32.43182373046875,33.37048844564475,32.010382429777486,33.25554990909259,66532400
2000-01-13,33.04482650756836,33.29385998269786,31.11002797002378,31.991223343558936,83144000
2000-01-14,34.404930114746094,34.92215345166043,32.41266244663162,32.85326010400309,73416400
2000-01-18,35.34358215332031,35.70755400205369,34.25166660712017,34.2708230202114,81483600
2000-01-19,32.7957878112793,34.175049915491975,32.48928512145425,33.86854722566694,97568200
2000-01-20,32.489288330078125,33.619517110428724,32.45097549006624,32.81494747017915,56349800
2000-01-21,31.79965591430664,32.87241539093385,31.646404560502756,32.79578971403191,68416200
2000-01-24,31.033401489257812,32.39350735699689,30.899306544551145,31.814025631657355,63597600
2000-01-25,31.51231575012207,31.837974940244912,30.516181756805143,30.956779484618398,59823200
2000-01-26,30.45870590209961,31.723029543318837,30.3820802268742,31.397370423610855,49365000
2000-01-27,30.26714515686035,31.01424557528918,29.807391053211838,30.616749839843074,63654800
2000-01-28,30.1138973236084,30.72690286709152,29.80739455186684,30.075584477140705,58225400
2000-01-31,29.998960494995117,30.094742616626647,29.07945212733243,29.922334797689892,73194200
2000-02-01,31.550617218017578,31.646399298217997,29.941478270650563,30.190511679171646,70196600
2000-02-02,30.899309158325195,31.857130272966398,30.803527046861078,31.397376137938622,49915600
2000-02-03,31.761327743530273,31.93373543333231,30.68856878476206,31.282417494080182,49186000
2000-02-04,32.66168975830078,33.10228733275294,31.919378627430312,31.991215188482293,55365400
2000-02-07,32.68083953857422,32.75746518813711,31.952895867726728,32.73830877574639,40005800
2000-02-08,33.696128845214844,33.715285257292855,32.62336976884644,32.62336976884644,56229000
2000-02-09,31.87628173828125,33.54289021858802,31.837968899653507,33.54289021858802,55090000
