symbol,predicted_price,date
AMZN,222.73,2025-08-03
AAPL,204.72,2025-08-03
GOOGL,189.0,2025-08-03
005930.KS,70654.68,2025-08-03
2317.TW,182.04,2025-08-03
MSFT,520.7,2025-08-03
JD,31.06,2025-08-03
BABA,117.97,2025-08-03
T,27.49,2025-08-03
META,738.83,2025-08-03
