symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
T,0.11492792895274796,0.02814215477598755,0.9985023242324825,0.21203883637520382,0.09097128480665435,0.9929771422311559,27.09503
