symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
GOOGL,0.7567354268993196,0.9106868830049977,0.9982252475782081,2.317267247479225,9.636022019782933,0.9871972968324999,178.56287
