symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
AAPL,0.6713629384231903,0.611604676611618,0.9979460827370273,2.7125235465456763,13.634968751550684,0.9907102375095929,210.80878
