symbol,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,next_day_prediction
2317.TW,0.7696930457281903,1.290233356464768,0.9973813598997936,1.6417414697486523,6.659664294906584,0.9954051444482327,161.39693
