symbol,predicted_price,date
AMZN,217.49,2025-08-05
AAPL,203.39,2025-08-05
GOOGL,191.99,2025-08-05
005930.KS,69269.78,2025-08-05
2317.TW,179.61,2025-08-05
MSFT,510.76,2025-08-05
JD,31.39,2025-08-05
BABA,117.72,2025-08-05
T,27.54,2025-08-05
META,757.58,2025-08-05
