symbol,predicted_price,date
AMZN,215.81,2025-08-05
AAPL,203.05,2025-08-05
GOOGL,190.64,2025-08-05
005930.KS,69764.99,2025-08-05
2317.TW,181.0,2025-08-05
MSFT,525.46,2025-08-05
JD,31.5,2025-08-05
BABA,117.39,2025-08-05
T,27.58,2025-08-05
META,755.75,2025-08-05
