symbol,predicted_price,date
AMZN,223.13,2025-07-19
AAPL,209.86,2025-07-19
GOOGL,183.85,2025-07-19
005930.KS,66717.1,2025-07-19
2317.TW,165.02,2025-07-19
MSFT,497.31,2025-07-19
JD,33.48,2025-07-19
BABA,119.0,2025-07-19
T,26.84,2025-07-19
META,698.37,2025-07-19
