symbol,predicted_price,date
AMZN,213.82,2025-08-06
AAPL,202.47,2025-08-06
GOOGL,193.47,2025-08-06
005930.KS,69444.64,2025-08-06
2317.TW,183.08,2025-08-06
MSFT,512.58,2025-08-06
JD,31.32,2025-08-06
BABA,117.3,2025-08-06
T,27.57,2025-08-06
META,763.29,2025-08-06
