symbol,predicted_price,date
AMZN,223.13,2025-07-16
AAPL,209.86,2025-07-16
GOOGL,183.85,2025-07-16
005930.KS,66717.1,2025-07-16
2317.TW,165.14,2025-07-16
MSFT,497.31,2025-07-16
JD,33.48,2025-07-16
BABA,119.0,2025-07-16
T,26.84,2025-07-16
META,698.37,2025-07-16
