symbol,predicted_price,date
AMZN,229.76,2025-07-29
AAPL,213.34,2025-07-29
GOOGL,192.05,2025-07-29
005930.KS,68472.7,2025-07-29
2317.TW,174.67,2025-07-29
MSFT,502.4,2025-07-29
JD,33.08,2025-07-29
BABA,121.4,2025-07-29
T,27.54,2025-07-29
META,711.01,2025-07-29
