symbol,predicted_price,date
AMZN,228.78,2025-07-26
AAPL,213.41,2025-07-26
GOOGL,191.8,2025-07-26
005930.KS,65868.44,2025-07-26
2317.TW,174.27,2025-07-26
MSFT,501.65,2025-07-26
JD,33.12,2025-07-26
BABA,120.6,2025-07-26
T,27.75,2025-07-26
META,709.13,2025-07-26
