symbol,predicted_price,date
AMZN,223.21,2025-07-17
AAPL,208.79,2025-07-17
GOOGL,181.24,2025-07-17
005930.KS,64610.75,2025-07-17
2317.TW,163.86,2025-07-17
MSFT,503.98,2025-07-17
JD,31.74,2025-07-17
BABA,115.85,2025-07-17
T,27.0,2025-07-17
META,710.93,2025-07-17
