symbol,predicted_price,date
AMZN,229.9,2025-08-01
AAPL,208.46,2025-08-01
GOOGL,193.65,2025-08-01
005930.KS,71529.48,2025-08-01
2317.TW,176.78,2025-08-01
MSFT,507.23,2025-08-01
JD,31.48,2025-08-01
BABA,119.53,2025-08-01
T,27.26,2025-08-01
META,724.59,2025-08-01
